#Channel A = UTC_IT
#Channel B = 1PPS OUT HROG
#Channel measurement setting = B-A
#TIC reference frequency = 10 MHz UTC(IT)
#MJD 53230A_meas
60376.25396763263 +1.84287466623813E-007
60376.25397920582 +1.84311880686313E-007
60376.253990779034 +1.84302115061313E-007
60376.25400235593 +1.84297232248813E-007
60376.254013932805 +1.84287466623813E-007
60376.254025506016 +1.84272818186313E-007
60376.25403707924 +1.84287466623813E-007
60376.25404865245 +1.84263052561313E-007
60376.25406022567 +1.84282583811313E-007
60376.254071803065 +1.84272818186313E-007
60376.25408338044 +1.84282583811313E-007
60376.25409495382 +1.84287466623813E-007
60376.25410652734 +1.84302115061313E-007
60376.25411810066 +1.84282583811313E-007
60376.254129673864 +1.84258169748813E-007
60376.254141247075 +1.84287466623813E-007
60376.2541528203 +1.84287466623813E-007
60376.25416439351 +1.84287466623813E-007
60376.25417596706 +1.84272818186313E-007
60376.25418754436 +1.84272818186313E-007
60376.25419912126 +1.84297232248813E-007
60376.254210694824 +1.84282583811313E-007
60376.25422226845 +1.84287466623813E-007
60376.25423375565 +1.84297232248813E-007
60376.254245242846 +1.84272818186313E-007
60376.25425681607 +1.84272818186313E-007
60376.25426838928 +1.84272818186313E-007
60376.25427996249 +1.84311880686313E-007
60376.254291535704 +1.84272818186313E-007
60376.25430319904 +1.84287466623813E-007
60376.25431477226 +1.84287466623813E-007
60376.254326345515 +1.84287466623813E-007
60376.25433791848 +1.84287466623813E-007
60376.25434958201 +1.84272818186313E-007
60376.25436115556 +1.84282583811313E-007
60376.25437272909 +1.84272818186313E-007
60376.25438430227 +1.84287466623813E-007
60376.25439587551 +1.84282583811313E-007
60376.25440744873 +1.84287466623813E-007
60376.254419021905 +1.84272818186313E-007
60376.25443059513 +1.84282583811313E-007
60376.25444216813 +1.84287466623813E-007
60376.25445374134 +1.84258169748813E-007
60376.2544653151 +1.84287466623813E-007
60376.25447688862 +1.84272818186313E-007
60376.25448846184 +1.84282583811313E-007
60376.254500035066 +1.84282583811313E-007
60376.25451160828 +1.84282583811313E-007
60376.254523181495 +1.84272818186313E-007
60376.25453475471 +1.84272818186313E-007
60376.254546327924 +1.84272818186313E-007
60376.254557901135 +1.84282583811313E-007
60376.25456947436 +1.84272818186313E-007
60376.25458104758 +1.84272818186313E-007
60376.25459262078 +1.84272818186313E-007
60376.254604194 +1.84287466623813E-007
60376.25461576723 +1.84272818186313E-007
60376.25462734045 +1.84297232248813E-007
60376.254638913655 +1.84272818186313E-007
60376.254650486866 +1.84282583811313E-007
60376.254662060084 +1.84302115061313E-007
60376.2546736333 +1.84272818186313E-007
60376.25468520651 +1.84272818186313E-007
60376.254696789925 +1.84297232248813E-007
60376.25470836706 +1.84287466623813E-007
60376.25471993402 +1.84282583811313E-007
60376.25473150724 +1.84272818186313E-007
60376.25474308045 +1.84297232248813E-007
60376.254754653666 +1.84272818186313E-007
60376.25476622688 +1.84272818186313E-007
60376.25477780009 +1.84297232248813E-007
60376.25478937331 +1.84302115061313E-007
60376.254800946524 +1.84282583811313E-007
60376.254812519735 +1.84272818186313E-007
60376.25482409296 +1.84311880686313E-007
60376.25483567706 +1.84287466623813E-007
60376.25484725422 +1.84297232248813E-007
60376.25485882051 +1.84272818186313E-007
60376.25487039372 +1.84282583811313E-007
60376.25488196692 +1.84287466623813E-007
60376.25489354014 +1.84297232248813E-007
60376.25490511337 +1.84282583811313E-007
60376.25491668658 +1.84287466623813E-007
60376.25492825979 +1.84282583811313E-007
60376.25493983333 +1.84297232248813E-007
60376.25495140686 +1.84297232248813E-007
60376.25496298008 +1.84302115061313E-007
60376.2549745531 +1.84302115061313E-007
60376.25498612631 +1.84287466623813E-007
60376.254997699725 +1.84282583811313E-007
60376.255009272936 +1.84287466623813E-007
60376.255020846154 +1.84282583811313E-007
60376.25503241937 +1.84272818186313E-007
60376.25504399258 +1.84272818186313E-007
60376.25505556581 +1.84272818186313E-007
60376.25506713902 +1.84297232248813E-007
60376.25507871224 +1.84272818186313E-007
60376.25509028544 +1.84287466623813E-007
60376.25510185866 +1.84287466623813E-007
60376.25511343189 +1.84272818186313E-007
60376.2551250051 +1.84287466623813E-007
60376.255136578315 +1.84272818186313E-007
60376.255148151526 +1.84282583811313E-007
60376.255159724744 +1.84272818186313E-007
60376.25517129796 +1.84272818186313E-007
60376.25518287117 +1.84282583811313E-007
60376.25519444439 +1.84287466623813E-007
60376.25520601975 +1.84297232248813E-007
60376.255217594895 +1.84272818186313E-007
60376.255229168106 +1.84272818186313E-007
60376.25524074155 +1.84297232248813E-007
60376.25525231477 +1.84282583811313E-007
60376.255263888 +1.84297232248813E-007
60376.255275461226 +1.84287466623813E-007
60376.255287034415 +1.84311880686313E-007
60376.25529860763 +1.84282583811313E-007
60376.25531018071 +1.84282583811313E-007
60376.255321753924 +1.84263052561313E-007
60376.255333327266 +1.84282583811313E-007
60376.25534490049 +1.84258169748813E-007
60376.2553564737 +1.84297232248813E-007
60376.25536804693 +1.84287466623813E-007
60376.25537962014 +1.84272818186313E-007
60376.25539119334 +1.84287466623813E-007
60376.25540276656 +1.84272818186313E-007
60376.25541433979 +1.84287466623813E-007
60376.255425913 +1.84297232248813E-007
60376.255437486216 +1.84282583811313E-007
60376.255449059434 +1.84297232248813E-007
60376.255460632645 +1.84287466623813E-007
60376.25547220587 +1.84272818186313E-007
60376.25548377885 +1.84297232248813E-007
60376.25549535206 +1.84272818186313E-007
60376.25550692552 +1.84302115061313E-007
60376.25551849873 +1.84282583811313E-007
60376.25553007194 +1.84272818186313E-007
60376.255541645165 +1.84287466623813E-007
60376.25555322187 +1.84282583811313E-007
60376.25556479888 +1.84297232248813E-007
60376.25557637238 +1.84297232248813E-007
60376.25558794559 +1.84272818186313E-007
60376.2555995188 +1.84297232248813E-007
60376.25561109202 +1.84272818186313E-007
60376.25562266522 +1.84302115061313E-007
60376.255634238434 +1.84282583811313E-007
60376.25564581166 +1.84272818186313E-007
60376.255657384885 +1.84272818186313E-007
60376.2556689581 +1.84272818186313E-007
60376.255680531314 +1.84282583811313E-007
60376.255692194645 +1.84272818186313E-007
60376.25570376786 +1.84287466623813E-007
60376.255715341074 +1.84287466623813E-007
60376.255726914285 +1.84282583811313E-007
60376.25573839739 +1.84272818186313E-007
60376.255749970616 +1.84311880686313E-007
60376.25576154383 +1.84258169748813E-007
60376.25577311675 +1.84272818186313E-007
60376.25578468996 +1.84258169748813E-007
60376.25579626346 +1.84272818186313E-007
60376.255807836686 +1.84282583811313E-007
60376.255819409904 +1.84287466623813E-007
60376.25583098762 +1.84297232248813E-007
60376.255842565326 +1.84272818186313E-007
60376.255854138544 +1.84287466623813E-007
60376.25586571176 +1.84302115061313E-007
60376.25587728497 +1.84282583811313E-007
60376.25588885818 +1.84287466623813E-007
60376.255900431395 +1.84287466623813E-007
60376.25591209483 +1.84272818186313E-007
60376.255923669756 +1.84297232248813E-007
60376.255935244604 +1.84287466623813E-007
60376.25594681782 +1.84297232248813E-007
60376.25595830093 +1.84282583811313E-007
60376.25596987413 +1.84272818186313E-007
60376.255981447335 +1.84287466623813E-007
60376.25599302056 +1.84287466623813E-007
60376.25600459377 +1.84282583811313E-007
60376.25601616699 +1.84287466623813E-007
60376.25602774021 +1.84297232248813E-007
60376.25603931342 +1.84287466623813E-007
60376.25605088664 +1.84282583811313E-007
60376.256062459855 +1.84282583811313E-007
60376.25607403307 +1.84287466623813E-007
60376.25608560628 +1.84297232248813E-007
60376.25609718374 +1.84272818186313E-007
60376.2561087612 +1.84282583811313E-007
60376.256120334416 +1.84282583811313E-007
60376.256131907634 +1.84287466623813E-007
60376.256143480845 +1.84311880686313E-007
60376.25615505407 +1.84287466623813E-007
60376.25616662728 +1.84282583811313E-007
60376.25617820049 +1.84287466623813E-007
60376.25618977371 +1.84287466623813E-007
60376.2562013511 +1.84297232248813E-007
60376.25621292848 +1.84272818186313E-007
60376.2562245017 +1.84272818186313E-007
60376.256236074914 +1.84297232248813E-007
60376.256247648125 +1.84297232248813E-007
60376.25625922135 +1.84272818186313E-007
60376.256270794554 +1.84287466623813E-007
60376.25628236777 +1.84272818186313E-007
60376.25629394098 +1.84297232248813E-007
60376.256305514195 +1.84282583811313E-007
60376.25631708742 +1.84287466623813E-007
60376.25632866063 +1.84282583811313E-007
60376.25634032815 +1.84297232248813E-007
60376.256351905555 +1.84282583811313E-007
60376.256363478766 +1.84282583811313E-007
60376.25637505198 +1.84272818186313E-007
60376.25638653934 +1.84258169748813E-007
60376.25639811682 +1.84272818186313E-007
60376.25640969004 +1.84287466623813E-007
60376.25642126326 +1.84272818186313E-007
60376.25643283647 +1.84287466623813E-007
60376.25644441396 +1.84287466623813E-007
60376.25645599144 +1.84287466623813E-007
60376.25646756466 +1.84272818186313E-007
60376.25647913787 +1.84272818186313E-007
60376.25649071108 +1.84287466623813E-007
60376.256502284305 +1.84272818186313E-007
60376.256513857516 +1.84297232248813E-007
60376.256525430734 +1.84297232248813E-007
60376.25653700395 +1.84272818186313E-007
60376.25654857716 +1.84287466623813E-007
60376.25656015038 +1.84272818186313E-007
60376.2565717236 +1.84287466623813E-007
60376.25658329681 +1.84282583811313E-007
60376.25659487003 +1.84297232248813E-007
60376.25660644325 +1.84282583811313E-007
60376.25661801646 +1.84287466623813E-007
60376.256629589676 +1.84297232248813E-007
60376.256641162894 +1.84311880686313E-007
60376.25665273612 +1.84287466623813E-007
60376.25666431604 +1.84282583811313E-007
60376.25667589596 +1.84302115061313E-007
60376.25668746917 +1.84297232248813E-007
60376.25669904239 +1.84297232248813E-007
60376.25671061559 +1.84297232248813E-007
60376.2567221888 +1.84302115061313E-007
60376.25673376203 +1.84287466623813E-007
60376.25674533524 +1.84297232248813E-007
60376.25675690846 +1.84311880686313E-007
60376.256768481675 +1.84272818186313E-007
60376.25678005489 +1.84282583811313E-007
60376.256791628104 +1.84272818186313E-007
60376.25680320131 +1.84297232248813E-007
60376.25681477453 +1.84272818186313E-007
60376.25682634775 +1.84272818186313E-007
60376.25683792097 +1.84287466623813E-007
60376.25684949418 +1.84282583811313E-007
60376.25686106738 +1.84287466623813E-007
60376.2568726406 +1.84282583811313E-007
60376.25688421383 +1.84282583811313E-007
60376.25689578705 +1.84272818186313E-007
60376.256907360264 +1.84287466623813E-007
60376.256918933475 +1.84272818186313E-007
60376.256930506686 +1.84282583811313E-007
60376.256942079905 +1.84302115061313E-007
60376.25695365312 +1.84282583811313E-007
60376.256965226334 +1.84282583811313E-007
60376.25697679955 +1.84282583811313E-007
60376.25698837276 +1.84287466623813E-007
60376.25699994598 +1.84272818186313E-007
60376.257011609414 +1.84282583811313E-007
60376.257023182625 +1.84297232248813E-007
60376.25703466563 +1.84287466623813E-007
60376.25704623884 +1.84297232248813E-007
60376.25705781206 +1.84282583811313E-007
60376.257069385276 +1.84272818186313E-007
60376.25708095849 +1.84297232248813E-007
60376.25709253171 +1.84282583811313E-007
60376.25710410492 +1.84311880686313E-007
60376.25711567815 +1.84297232248813E-007
60376.25712725815 +1.84297232248813E-007
60376.25713883813 +1.84302115061313E-007
60376.257150411344 +1.84272818186313E-007
60376.257161984555 +1.84282583811313E-007
60376.25717355778 +1.84287466623813E-007
60376.25718513099 +1.84282583811313E-007
60376.2571967042 +1.84272818186313E-007
60376.25720827742 +1.84282583811313E-007
60376.25721985064 +1.84287466623813E-007
60376.25723142386 +1.84287466623813E-007
60376.25724299707 +1.84272818186313E-007
60376.25725457027 +1.84297232248813E-007
60376.25726614348 +1.84282583811313E-007
60376.25727771671 +1.84287466623813E-007
60376.25728928993 +1.84282583811313E-007
60376.25730086316 +1.84297232248813E-007
60376.25731243636 +1.84311880686313E-007
60376.25732400958 +1.84287466623813E-007
60376.25733558279 +1.84297232248813E-007
60376.257347156 +1.84287466623813E-007
60376.25735872922 +1.84297232248813E-007
60376.25737030244 +1.84272818186313E-007
60376.25738187863 +1.84287466623813E-007
60376.25739345481 +1.84287466623813E-007
60376.257405027995 +1.84297232248813E-007
60376.257416601205 +1.84311880686313E-007
60376.25742817443 +1.84287466623813E-007
60376.25743974765 +1.84282583811313E-007
60376.25745132086 +1.84297232248813E-007
60376.25746289407 +1.84311880686313E-007
60376.257474467304 +1.84272818186313E-007
60376.257486040515 +1.84297232248813E-007
60376.257497613726 +1.84287466623813E-007
60376.25750918695 +1.84297232248813E-007
60376.25752076016 +1.84297232248813E-007
60376.25753233337 +1.84297232248813E-007
60376.257543906584 +1.84297232248813E-007
60376.257555479795 +1.84282583811313E-007
60376.25756705302 +1.84272818186313E-007
60376.25757862623 +1.84282583811313E-007
60376.25759019945 +1.84297232248813E-007
60376.25760177267 +1.84282583811313E-007
60376.25761334588 +1.84287466623813E-007
60376.2576250093 +1.84272818186313E-007
60376.257636582515 +1.84272818186313E-007
60376.25764815573 +1.84287466623813E-007
60376.25765972895 +1.84282583811313E-007
60376.25767130217 +1.84297232248813E-007
60376.25768287538 +1.84287466623813E-007
60376.257694358384 +1.84282583811313E-007
60376.257705931595 +1.84287466623813E-007
60376.257717504806 +1.84311880686313E-007
60376.25772907804 +1.84297232248813E-007
60376.25774065126 +1.84311880686313E-007
60376.25775222447 +1.84297232248813E-007
60376.25776379769 +1.84272818186313E-007
60376.2577753709 +1.84311880686313E-007
60376.257786944116 +1.84302115061313E-007
60376.25779851733 +1.84302115061313E-007
60376.25781009055 +1.84287466623813E-007
60376.25782166378 +1.84302115061313E-007
60376.257833236974 +1.84282583811313E-007
60376.257844810185 +1.84287466623813E-007
60376.257856383396 +1.84282583811313E-007
60376.25786804673 +1.84282583811313E-007
60376.25787961995 +1.84297232248813E-007
60376.25789119321 +1.84282583811313E-007
60376.25790276643 +1.84287466623813E-007
60376.25791424949 +1.84287466623813E-007
60376.2579258227 +1.84302115061313E-007
60376.257937395916 +1.84297232248813E-007
60376.25794896913 +1.84272818186313E-007
60376.25796054235 +1.84287466623813E-007
60376.25797211556 +1.84282583811313E-007
60376.257983688774 +1.84272818186313E-007
60376.257995261985 +1.84287466623813E-007
60376.2580068352 +1.84282583811313E-007
60376.25801840842 +1.84282583811313E-007
60376.25802998165 +1.84272818186313E-007
60376.25804155485 +1.84282583811313E-007
60376.25805312807 +1.84297232248813E-007
60376.25806470129 +1.84297232248813E-007
60376.2580762745 +1.84272818186313E-007
60376.25808784772 +1.84287466623813E-007
60376.25809942093 +1.84282583811313E-007
60376.258110994146 +1.84258169748813E-007
60376.258122567364 +1.84297232248813E-007
60376.258134140575 +1.84287466623813E-007
60376.258145713786 +1.84287466623813E-007
60376.25815728701 +1.84287466623813E-007
60376.25816886022 +1.84297232248813E-007
60376.25818043343 +1.84282583811313E-007
60376.25819200665 +1.84287466623813E-007
60376.25820357987 +1.84297232248813E-007
60376.25821515308 +1.84287466623813E-007
60376.2582267263 +1.84287466623813E-007
60376.25823829953 +1.84287466623813E-007
60376.25824987274 +1.84302115061313E-007
60376.25826144595 +1.84287466623813E-007
60376.25827301915 +1.84297232248813E-007
60376.25828459213 +1.84297232248813E-007
60376.25829616535 +1.84287466623813E-007
60376.25830773881 +1.84272818186313E-007
60376.25831931202 +1.84263052561313E-007
60376.25833088526 +1.84297232248813E-007
60376.258342458575 +1.84287466623813E-007
60376.25835403178 +1.84282583811313E-007
60376.25836560489 +1.84282583811313E-007
60376.25837726862 +1.84302115061313E-007
60376.25838884184 +1.84297232248813E-007
60376.25840041497 +1.84272818186313E-007
60376.25841198819 +1.84297232248813E-007
60376.258423470965 +1.84287466623813E-007
60376.2584351343 +1.84263052561313E-007
60376.25844661739 +1.84258169748813E-007
60376.25845819061 +1.84297232248813E-007
60376.25846976382 +1.84297232248813E-007
60376.25848133704 +1.84297232248813E-007
60376.25849291026 +1.84282583811313E-007
60376.25850448347 +1.84297232248813E-007
60376.25851605668 +1.84297232248813E-007
60376.2585276299 +1.84297232248813E-007
60376.25853920311 +1.84282583811313E-007
60376.25855077633 +1.84297232248813E-007
60376.258562349554 +1.84287466623813E-007
60376.258573922765 +1.84287466623813E-007
60376.25858549598 +1.84287466623813E-007
60376.2585970692 +1.84272818186313E-007
60376.25860864241 +1.84297232248813E-007
60376.25862021562 +1.84272818186313E-007
60376.258631788834 +1.84287466623813E-007
60376.25864336205 +1.84263052561313E-007
60376.25865493527 +1.84282583811313E-007
60376.25866659862 +1.84272818186313E-007
60376.25867817183 +1.84272818186313E-007
60376.2586897451 +1.84282583811313E-007
60376.25870131832 +1.84272818186313E-007
60376.258712891584 +1.84297232248813E-007
60376.258724464795 +1.84287466623813E-007
60376.25873603801 +1.84272818186313E-007
60376.258747611224 +1.84297232248813E-007
60376.25875918433 +1.84282583811313E-007
60376.25877075755 +1.84297232248813E-007
60376.25878224065 +1.84297232248813E-007
60376.25879381386 +1.84272818186313E-007
60376.25880538706 +1.84287466623813E-007
60376.258816960275 +1.84311880686313E-007
60376.2588285335 +1.84297232248813E-007
60376.258840106704 +1.84272818186313E-007
60376.25885167993 +1.84297232248813E-007
60376.25886325755 +1.84311880686313E-007
60376.25887483514 +1.84282583811313E-007
60376.25888640837 +1.84282583811313E-007
60376.258897981366 +1.84287466623813E-007
60376.258909554585 +1.84282583811313E-007
60376.25892112803 +1.84297232248813E-007
60376.25893270124 +1.84287466623813E-007
60376.25894427445 +1.84311880686313E-007
60376.25895584767 +1.84297232248813E-007
60376.25896742088 +1.84272818186313E-007
60376.2589789941 +1.84297232248813E-007
60376.25899056731 +1.84297232248813E-007
60376.259002230756 +1.84297232248813E-007
60376.25901380397 +1.84287466623813E-007
60376.259025286956 +1.84297232248813E-007
60376.25903695461 +1.84297232248813E-007
60376.25904844179 +1.84282583811313E-007
60376.259060015 +1.84272818186313E-007
60376.25907158846 +1.84302115061313E-007
60376.25908316167 +1.84272818186313E-007
60376.25909473489 +1.84282583811313E-007
60376.259106308105 +1.84302115061313E-007
60376.259117881316 +1.84297232248813E-007
60376.25912945453 +1.84297232248813E-007
60376.25914102776 +1.84297232248813E-007
60376.25915260098 +1.84297232248813E-007
60376.259164174175 +1.84287466623813E-007
60376.2591757474 +1.84272818186313E-007
60376.259187410746 +1.84297232248813E-007
60376.25919907406 +1.84287466623813E-007
60376.25921064743 +1.84287466623813E-007
60376.25922222069 +1.84272818186313E-007
60376.259233794146 +1.84272818186313E-007
60376.259245367626 +1.84263052561313E-007
60376.25925694074 +1.84287466623813E-007
60376.25926851395 +1.84272818186313E-007
60376.259280087164 +1.84272818186313E-007
60376.259291660375 +1.84282583811313E-007
60376.2593032336 +1.84282583811313E-007
60376.259314806826 +1.84287466623813E-007
60376.25932638004 +1.84297232248813E-007
60376.25933795325 +1.84287466623813E-007
60376.25934952647 +1.84272818186313E-007
60376.259361099685 +1.84311880686313E-007
60376.259372672896 +1.84287466623813E-007
60376.25938424611 +1.84311880686313E-007
60376.259395819325 +1.84302115061313E-007
60376.259407396494 +1.84311880686313E-007
60376.25941897399 +1.84297232248813E-007
60376.25943054753 +1.84297232248813E-007
60376.25944212074 +1.84287466623813E-007
60376.25945369394 +1.84287466623813E-007
60376.259465267154 +1.84272818186313E-007
60376.25947684038 +1.84282583811313E-007
60376.259488413605 +1.84287466623813E-007
60376.259499986816 +1.84282583811313E-007
60376.259511560034 +1.84302115061313E-007
60376.25952313325 +1.84282583811313E-007
60376.25953470646 +1.84297232248813E-007
60376.259546279674 +1.84272818186313E-007
60376.25955785289 +1.84272818186313E-007
60376.25956942611 +1.84287466623813E-007
60376.25958099933 +1.84297232248813E-007
60376.25959257255 +1.84287466623813E-007
60376.259604145744 +1.84311880686313E-007
60376.259615718955 +1.84297232248813E-007
60376.259627292195 +1.84287466623813E-007
60376.259638865406 +1.84282583811313E-007
60376.25965043862 +1.84297232248813E-007
60376.259662011835 +1.84282583811313E-007
60376.25967358505 +1.84297232248813E-007
60376.259685158264 +1.84297232248813E-007
60376.259696731475 +1.84311880686313E-007
60376.2597083047 +1.84297232248813E-007
60376.25971987791 +1.84287466623813E-007
60376.25973145112 +1.84272818186313E-007
60376.25974302435 +1.84297232248813E-007
60376.25975459756 +1.84282583811313E-007
60376.25976617078 +1.84297232248813E-007
60376.259777743995 +1.84287466623813E-007
60376.25978931721 +1.84287466623813E-007
60376.259800890424 +1.84287466623813E-007
60376.25981246776 +1.84297232248813E-007
60376.259824045104 +1.84272818186313E-007
60376.259835618315 +1.84282583811313E-007
60376.25984719154 +1.84282583811313E-007
60376.25985876475 +1.84287466623813E-007
60376.25987033796 +1.84272818186313E-007
60376.25988191117 +1.84297232248813E-007
60376.2598934844 +1.84282583811313E-007
60376.25990505761 +1.84282583811313E-007
60376.25991663082 +1.84282583811313E-007
60376.25992820404 +1.84287466623813E-007
60376.25993977726 +1.84272818186313E-007
60376.25995135047 +1.84282583811313E-007
60376.25996292369 +1.84311880686313E-007
60376.259974496905 +1.84297232248813E-007
60376.259986070116 +1.84287466623813E-007
60376.25999764333 +1.84297232248813E-007
60376.26000921655 +1.84297232248813E-007
60376.26002078976 +1.84287466623813E-007
60376.260032362974 +1.84287466623813E-007
60376.2600439362 +1.84311880686313E-007
60376.26005550941 +1.84297232248813E-007
60376.260067082636 +1.84297232248813E-007
60376.26007865585 +1.84272818186313E-007
60376.26009022906 +1.84282583811313E-007
60376.260101802276 +1.84282583811313E-007
60376.26011337548 +1.84282583811313E-007
60376.260124948705 +1.84297232248813E-007
60376.260136521916 +1.84287466623813E-007
60376.260148095134 +1.84297232248813E-007
60376.26015966835 +1.84297232248813E-007
60376.260171241556 +1.84272818186313E-007
60376.26018281479 +1.84272818186313E-007
60376.260194388014 +1.84263052561313E-007
60376.26020596122 +1.84297232248813E-007
60376.26021753443 +1.84263052561313E-007
60376.26022910763 +1.84282583811313E-007
60376.26024068086 +1.84272818186313E-007
60376.26025225408 +1.84282583811313E-007
60376.260263827295 +1.84297232248813E-007
60376.26027540052 +1.84287466623813E-007
60376.26028697373 +1.84302115061313E-007
60376.26029854694 +1.84272818186313E-007
60376.26031012015 +1.84297232248813E-007
60376.260321693364 +1.84287466623813E-007
60376.260333266575 +1.84287466623813E-007
60376.2603448398 +1.84297232248813E-007
60376.260356413 +1.84297232248813E-007
60376.26036807633 +1.84287466623813E-007
60376.26037964956 +1.84297232248813E-007
60376.26039122278 +1.84297232248813E-007
60376.260402796 +1.84297232248813E-007
60376.26041427909 +1.84297232248813E-007
60376.26042586236 +1.84302115061313E-007
60376.26043744564 +1.84287466623813E-007
60376.26044901887 +1.84297232248813E-007
60376.26046059208 +1.84282583811313E-007
60376.26047216529 +1.84297232248813E-007
60376.2604837385 +1.84287466623813E-007
60376.26049531171 +1.84297232248813E-007
60376.26050688492 +1.84272818186313E-007
60376.26051845813 +1.84282583811313E-007
60376.26053003136 +1.84263052561313E-007
60376.26054160456 +1.84297232248813E-007
60376.26055317778 +1.84287466623813E-007
60376.260564751006 +1.84297232248813E-007
60376.260576324225 +1.84272818186313E-007
60376.26058789744 +1.84272818186313E-007
60376.260599470654 +1.84282583811313E-007
60376.26061104387 +1.84282583811313E-007
60376.26062261709 +1.84282583811313E-007
60376.260634190316 +1.84258169748813E-007
60376.260645763534 +1.84297232248813E-007
60376.26065733674 +1.84297232248813E-007
60376.26066890995 +1.84272818186313E-007
60376.26068048316 +1.84297232248813E-007
60376.260692056385 +1.84272818186313E-007
60376.260703629596 +1.84272818186313E-007
60376.26071520714 +1.84282583811313E-007
60376.26072678469 +1.84272818186313E-007
60376.260738357916 +1.84287466623813E-007
60376.26074993113 +1.84287466623813E-007
60376.260761504345 +1.84297232248813E-007
60376.26077316768 +1.84282583811313E-007
60376.26078474507 +1.84297232248813E-007
60376.26079623234 +1.84297232248813E-007
60376.26080780556 +1.84287466623813E-007
60376.26081937879 +1.84272818186313E-007
60376.26083095201 +1.84287466623813E-007
60376.260842525226 +1.84287466623813E-007
60376.26085410276 +1.84282583811313E-007
60376.2608656803 +1.84287466623813E-007
60376.2608772535 +1.84297232248813E-007
60376.26088882673 +1.84297232248813E-007
60376.26090049006 +1.84272818186313E-007
60376.26091206328 +1.84297232248813E-007
60376.260923546375 +1.84297232248813E-007
60376.260935119586 +1.84287466623813E-007
60376.26094669281 +1.84282583811313E-007
60376.26095826602 +1.84287466623813E-007
60376.26096983923 +1.84282583811313E-007
60376.260981412444 +1.84297232248813E-007
60376.260992985655 +1.84287466623813E-007
60376.26100455888 +1.84287466623813E-007
60376.2610161321 +1.84282583811313E-007
60376.26102780446 +1.84311880686313E-007
60376.26103938669 +1.84287466623813E-007
60376.26105087251 +1.84297232248813E-007
60376.261062448444 +1.84282583811313E-007
60376.26107402166 +1.84282583811313E-007
60376.26108559488 +1.84287466623813E-007
60376.2610971681 +1.84282583811313E-007
60376.26110874132 +1.84282583811313E-007
60376.261120314535 +1.84272818186313E-007
60376.261131887746 +1.84282583811313E-007
60376.26114346096 +1.84297232248813E-007
60376.261155034175 +1.84287466623813E-007
60376.26116660738 +1.84297232248813E-007
60376.2611781806 +1.84311880686313E-007
60376.261189756726 +1.84272818186313E-007
60376.26120133726 +1.84297232248813E-007
60376.26121291489 +1.84297232248813E-007
60376.26122448812 +1.84297232248813E-007
60376.261236061335 +1.84297232248813E-007
60376.261247634546 +1.84282583811313E-007
60376.261259207764 +1.84272818186313E-007
60376.261270785326 +1.84297232248813E-007
60376.2612823629 +1.84287466623813E-007
60376.26129393613 +1.84297232248813E-007
60376.26130551357 +1.84272818186313E-007
60376.26131709094 +1.84297232248813E-007
60376.26132866415 +1.84287466623813E-007
60376.26134023744 +1.84297232248813E-007
60376.26135181066 +1.84302115061313E-007
60376.26136338388 +1.84297232248813E-007
60376.26137495709 +1.84287466623813E-007
60376.26138653031 +1.84297232248813E-007
60376.261398103525 +1.84297232248813E-007
60376.26140967674 +1.84282583811313E-007
60376.26142124996 +1.84297232248813E-007
60376.26143282317 +1.84282583811313E-007
60376.26144439638 +1.84282583811313E-007
60376.26145597265 +1.84282583811313E-007
60376.26146754892 +1.84311880686313E-007
60376.26147912213 +1.84287466623813E-007
60376.261490695346 +1.84297232248813E-007
60376.26150226855 +1.84311880686313E-007
60376.26151384177 +1.84272818186313E-007
60376.261525415 +1.84272818186313E-007
60376.26153698822 +1.84287466623813E-007
60376.26154856144 +1.84297232248813E-007
60376.26156013464 +1.84272818186313E-007
60376.26157170786 +1.84297232248813E-007
60376.26158328107 +1.84287466623813E-007
60376.26159485429 +1.84272818186313E-007
60376.261606427506 +1.84282583811313E-007
60376.26161801028 +1.84287466623813E-007
60376.26162959305 +1.84282583811313E-007
60376.261641166246 +1.84297232248813E-007
60376.26165273946 +1.84272818186313E-007
60376.26166431267 +1.84297232248813E-007
60376.26167588588 +1.84306997873813E-007
60376.26168745896 +1.84282583811313E-007
60376.261699032184 +1.84282583811313E-007
60376.26171060554 +1.84282583811313E-007
60376.26172217875 +1.84282583811313E-007
60376.26173375197 +1.84282583811313E-007
60376.26174532519 +1.84272818186313E-007
60376.2617568984 +1.84272818186313E-007
60376.26176847162 +1.84287466623813E-007
60376.261780044835 +1.84272818186313E-007
60376.261791618046 +1.84263052561313E-007
60376.261803191264 +1.84272818186313E-007
60376.26181476448 +1.84272818186313E-007
60376.26182633769 +1.84263052561313E-007
60376.26183791092 +1.84287466623813E-007
60376.26184948413 +1.84282583811313E-007
60376.26186105734 +1.84282583811313E-007
60376.26187263055 +1.84311880686313E-007
60376.26188420377 +1.84272818186313E-007
60376.26189577699 +1.84282583811313E-007
60376.26190735021 +1.84297232248813E-007
60376.26191892342 +1.84282583811313E-007
60376.26193049663 +1.84287466623813E-007
60376.26194206985 +1.84297232248813E-007
60376.261953643065 +1.84282583811313E-007
60376.26196521627 +1.84272818186313E-007
60376.26197678948 +1.84282583811313E-007
60376.26198836272 +1.84272818186313E-007
60376.26199993593 +1.84287466623813E-007
60376.26201150914 +1.84282583811313E-007
