#Channel A = UTC_IT
#Channel B = 1PPS OUT HROG
#Channel measurement setting = B-A
#TIC reference frequency = 10 MHz UTC(IT)
#MJD 53230A_meas
60375.000673067 +1.83994497873813E-007
60375.000684640225 +1.83994497873813E-007
60375.00069621344 +1.83994497873813E-007
60375.00070778667 +1.83984732248813E-007
60375.00071935989 +1.83984732248813E-007
60375.00073093309 +1.83994497873813E-007
60375.0007425063 +1.84004263498813E-007
60375.00075407952 +1.83984732248813E-007
60375.00076565273 +1.84004263498813E-007
60375.00077722595 +1.83994497873813E-007
60375.00078879917 +1.84004263498813E-007
60375.000800372385 +1.83994497873813E-007
60375.000811945596 +1.84004263498813E-007
60375.000823518814 +1.84004263498813E-007
60375.000835092025 +1.84009146311313E-007
60375.00084666524 +1.83984732248813E-007
60375.00085823816 +1.83984732248813E-007
60375.00086981138 +1.83994497873813E-007
60375.00088138489 +1.83994497873813E-007
60375.000892958094 +1.83994497873813E-007
60375.000904531305 +1.84004263498813E-007
60375.00091610453 +1.83994497873813E-007
60375.00092767776 +1.83994497873813E-007
60375.00093925097 +1.83994497873813E-007
60375.00095082418 +1.84009146311313E-007
60375.0009623974 +1.83994497873813E-007
60375.000973970615 +1.83979849436313E-007
60375.000985543586 +1.83994497873813E-007
60375.00099720704 +1.84009146311313E-007
60375.001008780484 +1.83994497873813E-007
60375.00102026347 +1.84009146311313E-007
60375.0010318367 +1.84018911936313E-007
60375.001043409924 +1.83994497873813E-007
60375.00105498314 +1.83994497873813E-007
60375.001066556346 +1.84004263498813E-007
60375.00107812956 +1.83994497873813E-007
60375.00108970276 +1.83994497873813E-007
60375.00110127598 +1.84004263498813E-007
60375.001112849204 +1.83979849436313E-007
60375.001124422415 +1.83984732248813E-007
60375.001135995626 +1.84004263498813E-007
60375.00114756885 +1.83994497873813E-007
60375.00115914205 +1.84018911936313E-007
60375.00117071526 +1.83994497873813E-007
60375.001182288484 +1.83994497873813E-007
60375.0011938617 +1.83984732248813E-007
60375.00120543491 +1.84009146311313E-007
60375.00121700813 +1.83994497873813E-007
60375.00122858136 +1.84004263498813E-007
60375.00124015457 +1.84009146311313E-007
60375.00125172778 +1.83994497873813E-007
60375.001263301005 +1.84009146311313E-007
60375.001274874216 +1.83994497873813E-007
60375.00128644743 +1.83994497873813E-007
60375.00129802065 +1.83994497873813E-007
60375.00130959385 +1.83994497873813E-007
60375.00132116706 +1.83994497873813E-007
60375.001332740285 +1.83984732248813E-007
60375.0013443135 +1.84009146311313E-007
60375.00135588649 +1.84004263498813E-007
60375.0013674597 +1.83994497873813E-007
60375.00137903316 +1.83994497873813E-007
60375.00139060637 +1.84004263498813E-007
60375.00140217958 +1.84004263498813E-007
60375.0014137525 +1.84004263498813E-007
60375.00142532571 +1.83994497873813E-007
60375.00143689923 +1.84009146311313E-007
60375.00144847245 +1.83979849436313E-007
60375.00146004566 +1.83994497873813E-007
60375.00147161889 +1.83979849436313E-007
60375.001483192114 +1.83984732248813E-007
60375.00149476531 +1.83984732248813E-007
60375.00150633852 +1.83994497873813E-007
60375.00151791174 +1.83994497873813E-007
60375.00152948496 +1.83984732248813E-007
60375.00154105817 +1.83994497873813E-007
60375.00155263139 +1.84009146311313E-007
60375.00156420462 +1.83994497873813E-007
60375.00157577782 +1.83994497873813E-007
60375.00158735102 +1.83994497873813E-007
60375.00159892425 +1.83994497873813E-007
60375.00161049716 +1.84009146311313E-007
60375.001622070384 +1.83994497873813E-007
60375.00163364389 +1.83994497873813E-007
60375.00164521711 +1.83994497873813E-007
60375.00165679034 +1.83994497873813E-007
60375.00166836355 +1.84004263498813E-007
60375.001679936744 +1.83984732248813E-007
60375.001691509955 +1.84004263498813E-007
60375.00170308318 +1.84004263498813E-007
60375.0017146564 +1.84004263498813E-007
60375.0017262296 +1.83994497873813E-007
60375.00173780282 +1.84004263498813E-007
60375.00174946629 +1.83979849436313E-007
60375.0017610395 +1.83994497873813E-007
60375.00177252249 +1.83994497873813E-007
60375.0017840957 +1.83994497873813E-007
60375.00179566891 +1.83984732248813E-007
60375.00180724212 +1.83994497873813E-007
60375.00181881533 +1.83994497873813E-007
60375.00183038855 +1.83994497873813E-007
60375.00184196177 +1.84018911936313E-007
60375.00185353498 +1.84004263498813E-007
60375.0018651082 +1.83994497873813E-007
60375.00187668142 +1.84009146311313E-007
60375.00188825464 +1.83994497873813E-007
60375.001899827854 +1.83994497873813E-007
60375.001911401065 +1.83984732248813E-007
60375.001922974276 +1.83970083811313E-007
60375.001934547494 +1.83994497873813E-007
60375.00194621083 +1.84004263498813E-007
60375.00195778404 +1.83994497873813E-007
60375.00196944758 +1.83984732248813E-007
60375.001981020796 +1.83994497873813E-007
60375.00199259382 +1.83994497873813E-007
60375.00200416723 +1.83994497873813E-007
60375.00201574074 +1.83994497873813E-007
60375.002027314054 +1.83994497873813E-007
60375.002038887265 +1.83984732248813E-007
60375.00205046048 +1.83994497873813E-007
60375.0020620337 +1.84004263498813E-007
60375.00207360692 +1.83994497873813E-007
60375.00208518014 +1.83994497873813E-007
60375.00209675334 +1.83994497873813E-007
60375.00210832655 +1.83994497873813E-007
60375.00211989977 +1.84004263498813E-007
60375.00213147299 +1.84009146311313E-007
60375.0021430462 +1.84009146311313E-007
60375.00215461942 +1.83994497873813E-007
60375.002166192644 +1.83994497873813E-007
60375.002177765855 +1.83994497873813E-007
60375.002189339066 +1.84004263498813E-007
60375.00220091229 +1.83994497873813E-007
60375.0022124855 +1.84018911936313E-007
60375.00222405873 +1.84004263498813E-007
60375.00223563195 +1.83994497873813E-007
60375.00224720515 +1.84004263498813E-007
60375.00225877836 +1.84004263498813E-007
60375.00227035157 +1.84028677561313E-007
60375.00228192479 +1.84009146311313E-007
60375.00229349801 +1.83994497873813E-007
60375.002305071226 +1.83994497873813E-007
60375.00231664445 +1.84009146311313E-007
60375.00232821767 +1.83994497873813E-007
60375.002339790866 +1.84004263498813E-007
60375.00235136408 +1.84004263498813E-007
60375.002363027415 +1.84009146311313E-007
60375.00237460063 +1.83994497873813E-007
60375.00238608374 +1.83984732248813E-007
60375.00239765694 +1.84018911936313E-007
60375.00240923019 +1.83994497873813E-007
60375.0024208034 +1.83994497873813E-007
60375.0024323766 +1.84018911936313E-007
60375.00244394981 +1.84009146311313E-007
60375.00245552303 +1.83994497873813E-007
60375.002467096245 +1.83984732248813E-007
60375.002478669456 +1.83979849436313E-007
60375.00249024267 +1.84004263498813E-007
60375.00250181589 +1.83994497873813E-007
60375.0025133891 +1.83994497873813E-007
60375.00252496232 +1.83994497873813E-007
60375.00253653553 +1.84009146311313E-007
60375.00254810875 +1.84009146311313E-007
60375.00255968196 +1.84004263498813E-007
60375.00257125518 +1.84009146311313E-007
60375.00258282839 +1.84004263498813E-007
60375.00259440161 +1.83994497873813E-007
60375.00260597482 +1.84009146311313E-007
60375.00261754804 +1.83994497873813E-007
60375.002629120965 +1.83994497873813E-007
60375.002640694176 +1.83994497873813E-007
60375.0026522677 +1.83979849436313E-007
60375.00266384092 +1.83970083811313E-007
60375.002675414114 +1.83994497873813E-007
60375.00268698733 +1.83994497873813E-007
60375.00269856054 +1.83994497873813E-007
60375.00271013375 +1.83984732248813E-007
60375.00272170688 +1.83994497873813E-007
60375.00273328871 +1.84009146311313E-007
60375.00274487063 +1.83994497873813E-007
60375.002756443675 +1.83994497873813E-007
60375.00276801669 +1.83979849436313E-007
60375.00277959008 +1.83984732248813E-007
60375.0027911635 +1.83984732248813E-007
60375.00280273671 +1.83994497873813E-007
60375.00281430991 +1.84018911936313E-007
60375.002825883144 +1.83984732248813E-007
60375.002837456355 +1.83994497873813E-007
60375.002849029566 +1.83994497873813E-007
60375.00286060279 +1.83994497873813E-007
60375.002872176 +1.83979849436313E-007
60375.002883749214 +1.84004263498813E-007
60375.00289532243 +1.84004263498813E-007
60375.00290689565 +1.83994497873813E-007
60375.00291846887 +1.84004263498813E-007
60375.00293004209 +1.84004263498813E-007
60375.0029416153 +1.83994497873813E-007
60375.00295318852 +1.83994497873813E-007
60375.0029647615 +1.84004263498813E-007
60375.00297633471 +1.83994497873813E-007
60375.002987908156 +1.83984732248813E-007
60375.002999481374 +1.83979849436313E-007
60375.00301105459 +1.84004263498813E-007
60375.0030226278 +1.83979849436313E-007
60375.00303420102 +1.84004263498813E-007
60375.00304577423 +1.84004263498813E-007
60375.00305734745 +1.83994497873813E-007
60375.00306901088 +1.84009146311313E-007
60375.0030805841 +1.84004263498813E-007
60375.0030920671 +1.84018911936313E-007
60375.00310364031 +1.84004263498813E-007
60375.003115213534 +1.84004263498813E-007
60375.003126786745 +1.84004263498813E-007
60375.00313835996 +1.83979849436313E-007
60375.003149933174 +1.83984732248813E-007
60375.00316150639 +1.83979849436313E-007
60375.0031730796 +1.83994497873813E-007
60375.003184652815 +1.84018911936313E-007
60375.00319622604 +1.83979849436313E-007
60375.00320779926 +1.83994497873813E-007
60375.00321937247 +1.83994497873813E-007
60375.00323094568 +1.83994497873813E-007
60375.0032425189 +1.83994497873813E-007
60375.00325409212 +1.84004263498813E-007
60375.003265665335 +1.83994497873813E-007
60375.003277238546 +1.83994497873813E-007
60375.00328881177 +1.83994497873813E-007
60375.00330038498 +1.83994497873813E-007
60375.003311958186 +1.84009146311313E-007
60375.003323531404 +1.83994497873813E-007
60375.003335104615 +1.84018911936313E-007
60375.00334667784 +1.84009146311313E-007
60375.00335825105 +1.83994497873813E-007
60375.003369824255 +1.83994497873813E-007
60375.00338139747 +1.83994497873813E-007
60375.0033929707 +1.83994497873813E-007
60375.00340454392 +1.84004263498813E-007
60375.003416117135 +1.83994497873813E-007
60375.003427690346 +1.84009146311313E-007
60375.00343926356 +1.83994497873813E-007
60375.003450836775 +1.83979849436313E-007
60375.00346240999 +1.84004263498813E-007
60375.00347398322 +1.84009146311313E-007
60375.003485556415 +1.83994497873813E-007
60375.00349712963 +1.84004263498813E-007
60375.00350870285 +1.84018911936313E-007
60375.00352027606 +1.83994497873813E-007
60375.00353184929 +1.83994497873813E-007
60375.0035434225 +1.84004263498813E-007
60375.00355499571 +1.84018911936313E-007
60375.003566568936 +1.83994497873813E-007
60375.00357814215 +1.83994497873813E-007
60375.003589715365 +1.83994497873813E-007
60375.00360128858 +1.84018911936313E-007
60375.003612861794 +1.83994497873813E-007
60375.00362443501 +1.83984732248813E-007
60375.003636008216 +1.84004263498813E-007
60375.00364758144 +1.83984732248813E-007
60375.00365915467 +1.83994497873813E-007
60375.00367072787 +1.84004263498813E-007
60375.00368230109 +1.83984732248813E-007
60375.0036938743 +1.83984732248813E-007
60375.003705447525 +1.84004263498813E-007
60375.003717020525 +1.83994497873813E-007
60375.00372859374 +1.83984732248813E-007
60375.00374016717 +1.83979849436313E-007
60375.00375174038 +1.83970083811313E-007
60375.003763313594 +1.84004263498813E-007
60375.003774886805 +1.84004263498813E-007
60375.00378646003 +1.84009146311313E-007
60375.00379803324 +1.83994497873813E-007
60375.00380960645 +1.83979849436313E-007
60375.00382117968 +1.83994497873813E-007
60375.00383275289 +1.84018911936313E-007
60375.0038443261 +1.83994497873813E-007
60375.00385589932 +1.83994497873813E-007
60375.00386747254 +1.83994497873813E-007
60375.00387904575 +1.84004263498813E-007
60375.00389070917 +1.84004263498813E-007
60375.003902282384 +1.83994497873813E-007
60375.0039137654 +1.83994497873813E-007
60375.00392533861 +1.84004263498813E-007
60375.00393691183 +1.84004263498813E-007
60375.00394848504 +1.83994497873813E-007
60375.00396005825 +1.83994497873813E-007
60375.00397163147 +1.84004263498813E-007
60375.00398321131 +1.84018911936313E-007
60375.00399479116 +1.83994497873813E-007
60375.00400636437 +1.83994497873813E-007
60375.004017937594 +1.84004263498813E-007
60375.00402951081 +1.83984732248813E-007
60375.004041084016 +1.84004263498813E-007
60375.00405265724 +1.84009146311313E-007
60375.00406423045 +1.83979849436313E-007
60375.00407580366 +1.83994497873813E-007
60375.00408737689 +1.84009146311313E-007
60375.0040989501 +1.84004263498813E-007
60375.00411052332 +1.84004263498813E-007
60375.004122096536 +1.84009146311313E-007
60375.00413366974 +1.83994497873813E-007
60375.00414524296 +1.83994497873813E-007
60375.00415681617 +1.83994497873813E-007
60375.004168389285 +1.83994497873813E-007
60375.0041799625 +1.84004263498813E-007
60375.004191535816 +1.84004263498813E-007
60375.00420310906 +1.84004263498813E-007
60375.00421468228 +1.83994497873813E-007
60375.00422625547 +1.83984732248813E-007
60375.004237828674 +1.83994497873813E-007
60375.0042494019 +1.83994497873813E-007
60375.00426097511 +1.83984732248813E-007
60375.00427254832 +1.83994497873813E-007
60375.00428412155 +1.83984732248813E-007
60375.00429569476 +1.84004263498813E-007
60375.00430726797 +1.83994497873813E-007
60375.00431884119 +1.83994497873813E-007
60375.00433041774 +1.84004263498813E-007
60375.00434199439 +1.83979849436313E-007
60375.00435356781 +1.83994497873813E-007
60375.00436514114 +1.84009146311313E-007
60375.00437671436 +1.83994497873813E-007
60375.004388287576 +1.83970083811313E-007
60375.00439986079 +1.83994497873813E-007
60375.004411434005 +1.84009146311313E-007
60375.00442300751 +1.83994497873813E-007
60375.00443458102 +1.83994497873813E-007
60375.00444615424 +1.84004263498813E-007
60375.004457727446 +1.84004263498813E-007
60375.00446930066 +1.84004263498813E-007
60375.00448087386 +1.84004263498813E-007
60375.004492447086 +1.84009146311313E-007
60375.00450402031 +1.83994497873813E-007
60375.00451559352 +1.84004263498813E-007
60375.00452716675 +1.83994497873813E-007
60375.00453873996 +1.83994497873813E-007
60375.00455031317 +1.83994497873813E-007
60375.004561886395 +1.84009146311313E-007
60375.004573459606 +1.83994497873813E-007
60375.00458503282 +1.83994497873813E-007
60375.00459660604 +1.84009146311313E-007
60375.00460817925 +1.84009146311313E-007
60375.00461975247 +1.83984732248813E-007
60375.004631325675 +1.83994497873813E-007
60375.004642898886 +1.84009146311313E-007
60375.00465456223 +1.84004263498813E-007
60375.00466613544 +1.84004263498813E-007
60375.00467761855 +1.83994497873813E-007
60375.00468919176 +1.83994497873813E-007
60375.00470076497 +1.84004263498813E-007
60375.0047123382 +1.84004263498813E-007
60375.00472391142 +1.83994497873813E-007
60375.00473548462 +1.84009146311313E-007
60375.00474705784 +1.84009146311313E-007
60375.004758631054 +1.84018911936313E-007
60375.00477020426 +1.83994497873813E-007
60375.004781777476 +1.83994497873813E-007
60375.0047933507 +1.83994497873813E-007
60375.00480501432 +1.83994497873813E-007
60375.00481658755 +1.84004263498813E-007
60375.004828160585 +1.83994497873813E-007
60375.004839733796 +1.84018911936313E-007
60375.00485130719 +1.83994497873813E-007
60375.00486288041 +1.83994497873813E-007
60375.004874453334 +1.83994497873813E-007
60375.00488603169 +1.84018911936313E-007
60375.00489752024 +1.83979849436313E-007
60375.00490909377 +1.83994497873813E-007
60375.00492066698 +1.83994497873813E-007
60375.00493224019 +1.83994497873813E-007
60375.004943813416 +1.83994497873813E-007
60375.004955386634 +1.84004263498813E-007
60375.00496695965 +1.84004263498813E-007
60375.00497853285 +1.83994497873813E-007
60375.004990106274 +1.83994497873813E-007
60375.00500167935 +1.84004263498813E-007
60375.005013252565 +1.83984732248813E-007
60375.005024916216 +1.84018911936313E-007
60375.00503648943 +1.83994497873813E-007
60375.00504806262 +1.83984732248813E-007
60375.00505963585 +1.83994497873813E-007
60375.00507120915 +1.83994497873813E-007
60375.00508278236 +1.83994497873813E-007
60375.00509435542 +1.83994497873813E-007
60375.00510592865 +1.83994497873813E-007
60375.00511750188 +1.83994497873813E-007
60375.0051290751 +1.83979849436313E-007
60375.005140558074 +1.84004263498813E-007
60375.005152131285 +1.84004263498813E-007
60375.005163704496 +1.84004263498813E-007
60375.00517527772 +1.83984732248813E-007
60375.005186850925 +1.83970083811313E-007
60375.00519842414 +1.83994497873813E-007
60375.00520999736 +1.83994497873813E-007
60375.00522157058 +1.83994497873813E-007
60375.00523314379 +1.83994497873813E-007
60375.00524471701 +1.83994497873813E-007
60375.00525629022 +1.83994497873813E-007
60375.00526786344 +1.83984732248813E-007
60375.005279436664 +1.83984732248813E-007
60375.005291009875 +1.83979849436313E-007
60375.00530258308 +1.84004263498813E-007
60375.0053141563 +1.83994497873813E-007
60375.005325729304 +1.83984732248813E-007
60375.0053373025 +1.83994497873813E-007
60375.005348875944 +1.84018911936313E-007
60375.00536044917 +1.84009146311313E-007
60375.00537202238 +1.84004263498813E-007
60375.005383595606 +1.84004263498813E-007
60375.005395168824 +1.83994497873813E-007
60375.00540674203 +1.83994497873813E-007
60375.00541831524 +1.83994497873813E-007
60375.00542988846 +1.83994497873813E-007
60375.005441461675 +1.83984732248813E-007
60375.005453034886 +1.83994497873813E-007
60375.0054646081 +1.83994497873813E-007
60375.00547627143 +1.84004263498813E-007
60375.00548784465 +1.84004263498813E-007
60375.005499507984 +1.84009146311313E-007
60375.00551099108 +1.84018911936313E-007
60375.0055225643 +1.83994497873813E-007
60375.005534227676 +1.83994497873813E-007
60375.00554580106 +1.83994497873813E-007
60375.0055573745 +1.84004263498813E-007
60375.00556894795 +1.83994497873813E-007
60375.00558052119 +1.83994497873813E-007
60375.0055920943 +1.83994497873813E-007
60375.005603667516 +1.84004263498813E-007
60375.00561524074 +1.84004263498813E-007
60375.00562681396 +1.84004263498813E-007
60375.00563838717 +1.83979849436313E-007
60375.00564996038 +1.84009146311313E-007
60375.00566153361 +1.84004263498813E-007
60375.00567310682 +1.84009146311313E-007
60375.00568468003 +1.83979849436313E-007
60375.00569625324 +1.83970083811313E-007
60375.00570782647 +1.84009146311313E-007
60375.00571939969 +1.83994497873813E-007
60375.005730972895 +1.84004263498813E-007
60375.00574254611 +1.84009146311313E-007
60375.005754119324 +1.84018911936313E-007
60375.00576569254 +1.83984732248813E-007
60375.00577726576 +1.83994497873813E-007
60375.00578883897 +1.84009146311313E-007
60375.005800412204 +1.84004263498813E-007
60375.005811985415 +1.84004263498813E-007
60375.005823558626 +1.83994497873813E-007
60375.00583513183 +1.84004263498813E-007
60375.005846705055 +1.84004263498813E-007
60375.005858278266 +1.84004263498813E-007
60375.00586985148 +1.83984732248813E-007
60375.00588142469 +1.83984732248813E-007
60375.0058929979 +1.83994497873813E-007
60375.00590457112 +1.83994497873813E-007
60375.005916144335 +1.83994497873813E-007
60375.00592771756 +1.84004263498813E-007
60375.00593929077 +1.83994497873813E-007
60375.005950864 +1.83984732248813E-007
60375.00596243721 +1.84004263498813E-007
60375.00597401042 +1.84018911936313E-007
60375.00598558364 +1.83994497873813E-007
60375.00599716174 +1.83984732248813E-007
60375.006008739845 +1.83994497873813E-007
60375.00602031306 +1.83994497873813E-007
60375.00603189696 +1.84018911936313E-007
60375.006043480884 +1.83994497873813E-007
60375.00605505424 +1.84009146311313E-007
60375.00606662754 +1.83994497873813E-007
60375.00607820072 +1.83984732248813E-007
60375.00608977394 +1.83994497873813E-007
60375.00610134716 +1.83994497873813E-007
60375.00611292037 +1.84004263498813E-007
60375.006124493586 +1.84004263498813E-007
60375.00613606679 +1.83994497873813E-007
60375.00614764 +1.83979849436313E-007
60375.006159213226 +1.83994497873813E-007
60375.006170786444 +1.83994497873813E-007
60375.00618235966 +1.84004263498813E-007
60375.00619393287 +1.83984732248813E-007
60375.006205506084 +1.83994497873813E-007
60375.006217079295 +1.84004263498813E-007
60375.00622865252 +1.83994497873813E-007
60375.00624022574 +1.83994497873813E-007
60375.00625179894 +1.83994497873813E-007
60375.00626337215 +1.84004263498813E-007
60375.00627494539 +1.83984732248813E-007
60375.006286518605 +1.84004263498813E-007
60375.006298091816 +1.83984732248813E-007
60375.00630966503 +1.84004263498813E-007
60375.006321238245 +1.84004263498813E-007
60375.00633281146 +1.83994497873813E-007
60375.006344384674 +1.83994497873813E-007
60375.00635595789 +1.83994497873813E-007
60375.00636753111 +1.83984732248813E-007
60375.00637910432 +1.83994497873813E-007
60375.00639067755 +1.84004263498813E-007
60375.006402250496 +1.83994497873813E-007
60375.00641382372 +1.84018911936313E-007
60375.00642539719 +1.83994497873813E-007
60375.0064369704 +1.83994497873813E-007
60375.006448543616 +1.83994497873813E-007
60375.00646011683 +1.84004263498813E-007
60375.00647178019 +1.83984732248813E-007
60375.0064833534 +1.83984732248813E-007
60375.00649483649 +1.83984732248813E-007
60375.0065064097 +1.83994497873813E-007
60375.00651798628 +1.83994497873813E-007
60375.00652956318 +1.84004263498813E-007
60375.00654113671 +1.83984732248813E-007
60375.00655270992 +1.83994497873813E-007
60375.00656428314 +1.84018911936313E-007
60375.00657585636 +1.83994497873813E-007
60375.00658743671 +1.83984732248813E-007
60375.006599017055 +1.83994497873813E-007
60375.00661059444 +1.83994497873813E-007
60375.00662217182 +1.84004263498813E-007
60375.00663374503 +1.83979849436313E-007
60375.00664531825 +1.83994497873813E-007
60375.00665689146 +1.83984732248813E-007
60375.00666846747 +1.84004263498813E-007
60375.00668004349 +1.84004263498813E-007
60375.0066916167 +1.84004263498813E-007
60375.006703189916 +1.84004263498813E-007
60375.00671476313 +1.84004263498813E-007
60375.006726336345 +1.83994497873813E-007
60375.00673790957 +1.84009146311313E-007
60375.00674948278 +1.83994497873813E-007
60375.00676105599 +1.84004263498813E-007
60375.0067726292 +1.83994497873813E-007
60375.00678420242 +1.83994497873813E-007
60375.00679578204 +1.83994497873813E-007
60375.006807361984 +1.83994497873813E-007
60375.006818935515 +1.83994497873813E-007
60375.006830508726 +1.83994497873813E-007
60375.006842081944 +1.83979849436313E-007
60375.00685365516 +1.83994497873813E-007
60375.00686522837 +1.83979849436313E-007
60375.0068768013 +1.83994497873813E-007
60375.006888374526 +1.84004263498813E-007
60375.00689994803 +1.84004263498813E-007
60375.00691152124 +1.84018911936313E-007
60375.00692309445 +1.83994497873813E-007
60375.00693466766 +1.83994497873813E-007
60375.00694624089 +1.83984732248813E-007
60375.00695781411 +1.84004263498813E-007
60375.006969387316 +1.83994497873813E-007
60375.006980960396 +1.83994497873813E-007
60375.006992533614 +1.84018911936313E-007
60375.007004106956 +1.84018911936313E-007
60375.00701568018 +1.84018911936313E-007
60375.00702725341 +1.83994497873813E-007
60375.00703882662 +1.83994497873813E-007
60375.00705039982 +1.84004263498813E-007
60375.00706197303 +1.84004263498813E-007
60375.00707346664 +1.84004263498813E-007
60375.00708506113 +1.84004263498813E-007
60375.00709655501 +1.84004263498813E-007
60375.00710812823 +1.84009146311313E-007
60375.00711970145 +1.83994497873813E-007
60375.007131364895 +1.84004263498813E-007
60375.007142938106 +1.84018911936313E-007
60375.007154511375 +1.84004263498813E-007
60375.0071660846 +1.84004263498813E-007
60375.00717765764 +1.84004263498813E-007
60375.007189230855 +1.84004263498813E-007
60375.00720071395 +1.83994497873813E-007
60375.00721228717 +1.84009146311313E-007
60375.00722386039 +1.83994497873813E-007
60375.0072354336 +1.84004263498813E-007
60375.00724700681 +1.83979849436313E-007
60375.00725858004 +1.84004263498813E-007
60375.00727015326 +1.83979849436313E-007
60375.00728172647 +1.83984732248813E-007
60375.007293299685 +1.83970083811313E-007
60375.007304872895 +1.84009146311313E-007
60375.00731644611 +1.83994497873813E-007
60375.007328019325 +1.84004263498813E-007
60375.00733959254 +1.83994497873813E-007
60375.00735116576 +1.84004263498813E-007
60375.00736273898 +1.83994497873813E-007
60375.00737431219 +1.83994497873813E-007
60375.0073858854 +1.84018911936313E-007
60375.00739745862 +1.83984732248813E-007
60375.00740903184 +1.84004263498813E-007
60375.00742070478 +1.83994497873813E-007
60375.00743219748 +1.84009146311313E-007
60375.0074437707 +1.83994497873813E-007
60375.00745534392 +1.83994497873813E-007
60375.00746691713 +1.83994497873813E-007
60375.00747858061 +1.83984732248813E-007
60375.00749006579 +1.83994497873813E-007
60375.00750164126 +1.83994497873813E-007
60375.007513214485 +1.83984732248813E-007
60375.007524787696 +1.84004263498813E-007
60375.007536360914 +1.83994497873813E-007
60375.0075479339 +1.84004263498813E-007
60375.00755950711 +1.83994497873813E-007
60375.007571080554 +1.83970083811313E-007
60375.00758265378 +1.83984732248813E-007
60375.00759422699 +1.84004263498813E-007
60375.007605800194 +1.83994497873813E-007
60375.00761737341 +1.83994497873813E-007
60375.00762894664 +1.83994497873813E-007
60375.00764051984 +1.83994497873813E-007
60375.00765209306 +1.84004263498813E-007
60375.007663666285 +1.84018911936313E-007
60375.007675239496 +1.84009146311313E-007
60375.00768681271 +1.83994497873813E-007
60375.00769838593 +1.84004263498813E-007
60375.00770995914 +1.83994497873813E-007
60375.007721532354 +1.83994497873813E-007
60375.00773310558 +1.83994497873813E-007
60375.0077446788 +1.83979849436313E-007
60375.00775625202 +1.83994497873813E-007
60375.00776783382 +1.83994497873813E-007
60375.007779415624 +1.84004263498813E-007
60375.00779098884 +1.83984732248813E-007
60375.00780256207 +1.84004263498813E-007
60375.007814135286 +1.83979849436313E-007
60375.0078257085 +1.84004263498813E-007
60375.00783728172 +1.83979849436313E-007
60375.00784885495 +1.83994497873813E-007
60375.00786042815 +1.83994497873813E-007
60375.00787200136 +1.84033560373813E-007
60375.00788357458 +1.84004263498813E-007
60375.00789514779 +1.83984732248813E-007
60375.00790672962 +1.83994497873813E-007
60375.007918311414 +1.83994497873813E-007
60375.00792988463 +1.84004263498813E-007
60375.007941457865 +1.83994497873813E-007
60375.007953031076 +1.84004263498813E-007
60375.00796460429 +1.83994497873813E-007
60375.0079761775 +1.84009146311313E-007
60375.00798775072 +1.84004263498813E-007
60375.007999323934 +1.84004263498813E-007
60375.00801089715 +1.83994497873813E-007
